UserId	CheckinTime	VenueId	VenueType	X	Y
191	2019-07-06T00:05:00	321	Apartment	2741.348340912951	7250.809269783389
20	2019-07-06T00:10:00	73	Pub	2115.0617755277826	2662.7099618813054
193	2019-07-06T00:10:00	323	Apartment	2636.7624519313786	7196.421834940242
198	2019-07-06T00:10:00	73	Pub	2115.0617755277826	2662.7099618813054
21	2019-07-06T00:15:00	10	Apartment	-2059.930271186666	3212.5597099347715
45	2019-07-06T00:15:00	114	Apartment	2894.5507804619574	502.7272756461116
62	2019-07-06T00:15:00	132	Apartment	4626.253417349577	-770.0526200435893
84	2019-07-06T00:15:00	179	Apartment	18.57803955182886	6035.647163851025
141	2019-07-06T00:15:00	230	Apartment	1205.0292752375603	4219.8319818260625
164	2019-07-06T00:15:00	455	Pub	-4208.95825391248	5444.842765370748
111	2019-07-06T00:20:00	212	Apartment	542.8963830447796	5988.465244998466
135	2019-07-06T00:20:00	235	Apartment	2272.4742272417743	3751.500656635716
157	2019-07-06T00:20:00	373	Pub	2134.8180662065633	7855.141309104324
11	2019-07-06T00:25:00	223	Pub	409.366639029351	4737.119867861318
103	2019-07-06T00:25:00	190	Apartment	-1135.3886130429205	6613.334157589725
123	2019-07-06T00:25:00	73	Pub	2115.0617755277826	2662.7099618813054
126	2019-07-06T00:25:00	73	Pub	2115.0617755277826	2662.7099618813054
224	2019-07-06T00:25:00	73	Pub	2115.0617755277826	2662.7099618813054
241	2019-07-06T00:25:00	437	Apartment	-4041.766545819799	4819.927170688106
1	2019-07-06T00:30:00	73	Pub	2115.0617755277826	2662.7099618813054
5	2019-07-06T00:30:00	259	Apartment	2486.6091421540077	4889.996528218143
35	2019-07-06T00:30:00	373	Pub	2134.8180662065633	7855.141309104324
99	2019-07-06T00:30:00	455	Pub	-4208.95825391248	5444.842765370748
119	2019-07-06T00:30:00	374	Restaurant	3457.9857195275254	4293.203806306731
14	2019-07-06T00:35:00	2	Apartment	-2515.9080156244336	4363.96930536025
109	2019-07-06T00:35:00	373	Pub	2134.8180662065633	7855.141309104324
117	2019-07-06T00:35:00	204	Apartment	48.51751891275475	5854.357069093188
139	2019-07-06T00:35:00	340	Apartment	1369.712717767848	8352.331771014295
188	2019-07-06T00:35:00	8	Apartment	-3025.9919599441423	3753.5975097869123
207	2019-07-06T00:35:00	430	Apartment	-4596.897951137653	6679.824774239218
55	2019-07-06T00:40:00	94	Apartment	1415.1604252524207	98.40222671505886
141	2019-07-06T00:40:00	223	Pub	409.366639029351	4737.119867861318
34	2019-07-06T00:45:00	24	Apartment	-2254.6259601531965	2641.733703580754
69	2019-07-06T00:45:00	223	Pub	409.366639029351	4737.119867861318
148	2019-07-06T00:45:00	191	Apartment	819.4730911759862	5702.03327193959
201	2019-07-06T00:45:00	327	Apartment	3535.714016489984	4773.932811771158
85	2019-07-06T00:50:00	164	Apartment	915.3482612714683	7151.259874500931
91	2019-07-06T00:50:00	183	Apartment	-1637.4004462406942	5066.092696526838
105	2019-07-06T00:50:00	151	Apartment	-84.82442806969115	5943.653749855588
3	2019-07-06T00:55:00	44	Apartment	569.270667799532	2284.625718868883
9	2019-07-06T00:55:00	105	Apartment	6770.486128042798	-915.7751382722356
23	2019-07-06T00:55:00	38	Apartment	-2055.570417818639	2434.557569227129
96	2019-07-06T00:55:00	382	Apartment	-3802.553703177315	6979.658587543703
123	2019-07-06T00:55:00	234	Apartment	1896.1697872582613	4223.208228033909
136	2019-07-06T00:55:00	406	Apartment	-4685.973799699297	4583.226193951223
150	2019-07-06T00:55:00	260	Apartment	3366.907567927041	4066.125191820367
165	2019-07-06T00:55:00	362	Apartment	2181.6325722027514	7056.920199445025
28	2019-07-06T01:00:00	57	Apartment	-1970.27610032558	2530.2140351451935
57	2019-07-06T01:00:00	90	Apartment	5372.868278784053	135.15268895692898
89	2019-07-06T01:00:00	195	Apartment	627.1369739118836	6928.729582581638
92	2019-07-06T01:00:00	223	Pub	409.366639029351	4737.119867861318
103	2019-07-06T01:00:00	224	Restaurant	72.06290852190406	5235.805434177497
119	2019-07-06T01:00:00	335	Apartment	4082.0766899526825	5597.420818714409
64	2019-07-06T01:05:00	223	Pub	409.366639029351	4737.119867861318
76	2019-07-06T01:05:00	82	Apartment	4821.465709534612	-654.9133682512177
132	2019-07-06T01:05:00	54	Apartment	3629.765086848376	3452.9866385017003
141	2019-07-06T01:05:00	230	Apartment	1205.0292752375603	4219.8319818260625
198	2019-07-06T01:05:00	286	Apartment	3277.4130466944766	4109.406387764666
68	2019-07-06T01:10:00	223	Pub	409.366639029351	4737.119867861318
160	2019-07-06T01:10:00	55	Apartment	-2787.9649835669857	3401.265569147663
226	2019-07-06T01:10:00	1	Apartment	3442.0442077054204	3451.4723970868263
11	2019-07-06T01:15:00	46	Apartment	779.7921005011174	1991.5477099215373
54	2019-07-06T01:15:00	182	Apartment	104.15859835086786	6161.971611932421
62	2019-07-06T01:15:00	298	Pub	4171.157508848106	2832.550929200438
118	2019-07-06T01:15:00	162	Apartment	-76.80355792305352	5968.007281479373
182	2019-07-06T01:15:00	361	Apartment	2348.6810846112003	7992.6424386231765
6	2019-07-06T01:20:00	41	Apartment	-1955.2636644960746	2665.5005825639673
7	2019-07-06T01:20:00	62	Apartment	-1871.7191521654227	2338.2041725531835
61	2019-07-06T01:20:00	223	Pub	409.366639029351	4737.119867861318
243	2019-07-06T01:20:00	427	Apartment	-4826.560010407067	4764.538000078206
37	2019-07-06T01:25:00	60	Apartment	-291.7664285319842	3205.5657693440535
100	2019-07-06T01:25:00	170	Apartment	451.12027295377976	6713.524138358897
236	2019-07-06T01:25:00	431	Apartment	-4775.499906632149	5505.408488061657
18	2019-07-06T01:30:00	210	Apartment	344.3906564556314	7086.194950923282
51	2019-07-06T01:30:00	223	Pub	409.366639029351	4737.119867861318
53	2019-07-06T01:30:00	223	Pub	409.366639029351	4737.119867861318
20	2019-07-06T01:35:00	26	Apartment	-2236.087859356947	2633.8961015452005
103	2019-07-06T01:35:00	190	Apartment	-1135.3886130429205	6613.334157589725
126	2019-07-06T01:35:00	269	Apartment	1575.0198762200775	3908.1396235663774
25	2019-07-06T01:40:00	373	Pub	2134.8180662065633	7855.141309104324
99	2019-07-06T01:40:00	152	Apartment	790.2540031255458	5847.638197466504
113	2019-07-06T01:40:00	180	Apartment	270.6247825929021	7161.692251668925
178	2019-07-06T01:40:00	356	Apartment	2491.5186292481458	7992.6424386231765
38	2019-07-06T01:45:00	270	Apartment	4596.614967423497	3239.091639318655
174	2019-07-06T01:45:00	324	Apartment	1471.3377105082131	8433.086332315555
30	2019-07-06T01:50:00	381	Apartment	-4273.544752109074	6754.563308360403
33	2019-07-06T01:50:00	47	Apartment	103.2221069108594	471.8589806676108
1	2019-07-06T01:55:00	58	Apartment	-3265.1420811008343	3243.126010037233
163	2019-07-06T01:55:00	416	Apartment	-2376.4169161347704	5682.991151714463
157	2019-07-06T02:00:00	9	Apartment	2217.9181523148563	2237.066412590325
92	2019-07-06T02:05:00	351	Apartment	4167.186285558839	5153.325100986223
62	2019-07-06T02:15:00	132	Apartment	4626.253417349577	-770.0526200435893
95	2019-07-06T02:15:00	22	Apartment	-2344.81683964171	3386.1764189388805
116	2019-07-06T02:20:00	441	Apartment	-3385.6008834362938	7231.272492084063
60	2019-07-06T02:25:00	429	Apartment	-3777.06989766651	6771.626162328777
224	2019-07-06T02:30:00	403	Apartment	-3953.7039986215245	4482.203177994936
68	2019-07-06T02:35:00	78	Apartment	2423.7845840819273	-68.5742299100443
69	2019-07-06T02:35:00	83	Apartment	4425.771775996858	-318.1945746662997
179	2019-07-06T02:35:00	387	Apartment	-3305.4923300097425	7230.5738808485185
47	2019-07-06T02:40:00	86	Apartment	7263.367596049847	-764.4154376241947
64	2019-07-06T02:40:00	87	Apartment	3249.233078541828	-49.491558434686326
164	2019-07-06T02:45:00	312	Apartment	4013.700697959217	7273.419350191725
109	2019-07-06T02:50:00	398	Apartment	-1900.9630540617916	5372.2176305454495
35	2019-07-06T03:05:00	37	Apartment	-2312.0316913246543	1968.1253153492721
199	2019-07-06T03:20:00	442	Apartment	-2393.1707139660593	6329.658505704566
25	2019-07-06T03:40:00	43	Apartment	-168.74954414452523	2851.3624823548835
53	2019-07-06T03:45:00	110	Apartment	6236.290657670667	664.1884484710615
51	2019-07-06T04:05:00	107	Apartment	7567.23580663526	1396.4814043744832
61	2019-07-06T04:05:00	93	Apartment	6676.950773831604	2069.9186613020283
211	2019-07-06T05:05:00	149	Restaurant	3214.831164254914	1854.2532487275216
204	2019-07-06T05:15:00	456	Restaurant	-4521.189679594014	4847.099060257379
184	2019-07-06T05:35:00	149	Restaurant	3214.831164254914	1854.2532487275216
149	2019-07-06T05:40:00	223	Pub	409.366639029351	4737.119867861318
8	2019-07-06T05:45:00	374	Restaurant	3457.9857195275254	4293.203806306731
18	2019-07-06T05:50:00	224	Restaurant	72.06290852190406	5235.805434177497
204	2019-07-06T06:10:00	424	Apartment	-3729.498028259099	6788.23224519914
127	2019-07-06T06:15:00	298	Pub	4171.157508848106	2832.550929200438
196	2019-07-06T06:20:00	224	Restaurant	72.06290852190406	5235.805434177497
29	2019-07-06T06:30:00	299	Restaurant	944.2472848304708	4411.842413592623
121	2019-07-06T06:30:00	456	Restaurant	-4521.189679594014	4847.099060257379
154	2019-07-06T06:30:00	223	Pub	409.366639029351	4737.119867861318
168	2019-07-06T06:30:00	149	Restaurant	3214.831164254914	1854.2532487275216
171	2019-07-06T06:30:00	373	Pub	2134.8180662065633	7855.141309104324
211	2019-07-06T06:30:00	136	Apartment	6851.35532812537	332.08852320143126
134	2019-07-06T06:35:00	298	Pub	4171.157508848106	2832.550929200438
18	2019-07-06T06:40:00	210	Apartment	344.3906564556314	7086.194950923282
93	2019-07-06T06:40:00	223	Pub	409.366639029351	4737.119867861318
195	2019-07-06T06:40:00	224	Restaurant	72.06290852190406	5235.805434177497
200	2019-07-06T06:40:00	373	Pub	2134.8180662065633	7855.141309104324
204	2019-07-06T06:40:00	455	Pub	-4208.95825391248	5444.842765370748
143	2019-07-06T06:45:00	455	Pub	-4208.95825391248	5444.842765370748
